Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Gol20c,Tight last-iterate convergence rates for no-regret learning in multi-player games,"Noah Golowich, S. Pattathil, and C. Daskalakis",2020,2020-10-26,ArXiv,abs/2010.13724,,"We study the question of obtaining last-iterate convergence rates for no-regret learning algorithms in multi-player games. We show that the optimistic gradient (OG) algorithm with a constant step-size, which is no-regret, achieves a last-iterate rate of $O(1/\sqrt{T})$ with respect to the gap function in smooth monotone games. This result addresses a question of Mertikopoulos & Zhou (2018), who asked whether extra-gradient approaches (such as OG) can be applied to achieve improved guarantees in the multi-agent learning setting. The proof of our upper bound uses a new technique centered around an adaptive choice of potential function at each iteration. We also show that the $O(1/\sqrt{T})$ rate is tight for all $p$-SCLI algorithms, which includes OG as a special case. As a byproduct of our lower bound analysis we additionally present a proof of a conjecture of Arjevani et al. (2015) which is more direct than previous approaches.",95,17,,https://www.semanticscholar.org/paper/f8aa1d8683f1a96e33f89156ef0f263965b55580,0.7500
Nag20b,From Chaos to Order: Symmetry and Conservation Laws in Game Dynamics,"Sai Ganesh Nagarajan, David Balduzzi, and G. Piliouras",2020,2020-07-12,International Conference on Machine Learning,,7186-7196,"Games are an increasingly useful tool for training and testing learning algorithms. Recent examples include GANs, AlphaZero and the AlphaStar league. However, multi-agent learning can be extremely difﬁcult to predict and control. Learning dynamics even in simple games can yield chaotic behavior. In this paper, we present basic mechanism design tools for constructing games with predictable and controllable dynamics. We show that arbitrarily large and complex network games, encoding both cooperation (team play) and competition (zero-sum interaction), exhibit conservation laws when agents use the standard regret-minimizing dynamics known as Follow-the-Regularized-Leader. These laws persist when different agents use different dynamics and encode long-range correlations between agents’ behavior, even though the agents may not interact directly. Moreover, we provide sufﬁcient conditions under which the dynamics have multiple, linearly independent, conservation laws. Increasing the number of conservation laws results in more predictable dynamics, eventually making chaotic behavior formally impossible in some cases.",20,3.4,,https://www.semanticscholar.org/paper/935f1e21e7ec35698c39c7a0347134a09ee54a67,0.7400
Cai22d,Finite-Time Last-Iterate Convergence for Learning in Multi-Player Games,"Yang Cai, Argyris Oikonomou, and Weiqiang Zheng",2022,,Advances in Neural Information Processing Systems 35,,,"We study the question of last-iterate convergence rate of the extragradient algorithm by [Kor76] and the optimistic gradient algorithm by [Pop80] in multi-player games. We show that both algorithms with constant step-size have last-iterate convergence rate of O ( 1 √ T ) to a Nash equilibrium in terms of the gap function in smooth monotone games, where each player’s action set is an arbitrary convex set . Previous results only study the unconstrained setting, where each player’s action set is the entire Euclidean space. Our results address an open question raised in several recent works [HIMM19, GPD20, GPDO20], which ask for last-iterate convergence rate of either the extragradient or the optimistic gradient algorithm in the constrained setting. Our convergence rates for both algorithms are tight and match the lower bounds by [GPD20, GPDO20]. At the core of our results lies a new notion – the tangent residual , which we use to measure the proximity to a Nash equilibrium. We use the tangent residual (or a modification of the tangent residual) as the the potential function in our analysis of the extragradient algorithm (or the optimistic gradient algorithm).",53,12,10.52202/068431-2457,https://doi.org/10.52202/068431-2457,0.7400
Kul13,An Optimizer's Approach to Stochastic Control Problems With Nonclassical Information Structures,Ankur A. Kulkarni and T. Coleman,2013,2013-09-15,IEEE Transactions on Automatic Control,60,937-949,"We present a general optimization-based framework for stochastic control problems with nonclassical information structures. We cast these problems equivalently as optimization problems on joint distributions. The resulting problems are necessarily nonconvex. Our approach to solving them is through convex relaxation . We solve the instance solved by Bansal and Başar (“Stochastic teams with nonclassical information revisited: When is an affine law optimal?”, IEEE Trans. Automatic Control, 1987) with a particular application of this approach that uses the data processing inequality for constructing the convex relaxation. Using certain f-divergences, we obtain a new, larger set of inverse optimal cost functions for such problems. Insights are obtained on the relation between the structure of cost functions and of convex relaxations for inverse optimal control.",34,2.7,10.1109/CDC.2012.6426030,https://doi.org/10.1109/CDC.2012.6426030,0.7200
Lin20c,Finite-Time Last-Iterate Convergence for Multi-Agent Learning in Games,"Tianyi Lin, Zhengyuan Zhou, P. Mertikopoulos, and Michael I. Jordan",2020,2020-02-23,ArXiv,abs/2002.09806,,"In this paper, we consider multi-agent learning via online gradient descent in a class of games called $\lambda$-cocoercive games, a fairly broad class of games that admits many Nash equilibria and that properly includes unconstrained strongly monotone games. We characterize the finite-time last-iterate convergence rate for joint OGD learning on $\lambda$-cocoercive games; further, building on this result, we develop a fully adaptive OGD learning algorithm that does not require any knowledge of problem parameter (e.g. cocoercive constant $\lambda$) and show, via a novel double-stopping time technique, that this adaptive algorithm achieves same finite-time last-iterate convergence rate as non-adaptive counterpart. Subsequently, we extend OGD learning to the noisy gradient feedback case and establish last-iterate convergence results--first qualitative almost sure convergence, then quantitative finite-time convergence rates-- all under non-decreasing step-sizes. To our knowledge, we provide the first set of results that fill in several gaps of the existing multi-agent online learning literature, where three aspects--finite-time convergence rates, non-decreasing step-sizes, and fully adaptive algorithms have been unexplored before.",58,9.3,,https://www.semanticscholar.org/paper/fcea805df05f99a64c09e9cb2603d5392bd74b43,0.7200
Che20j,"Chaos, Extremism and Optimism: Volume Analysis of Learning in Games",Yun Kuen Cheung and G. Piliouras,2020,2020-05-01,ArXiv,abs/2005.13996,,"We present volume analyses of Multiplicative Weights Updates (MWU) and Optimistic Multiplicative Weights Updates (OMWU) in zero-sum as well as coordination games. Such analyses provide new insights into these game dynamical systems, which seem hard to achieve via the classical techniques within Computer Science and Machine Learning. 
The first step is to examine these dynamics not in their original space (simplex of actions) but in a dual space (aggregate payoff space of actions). The second step is to explore how the volume of a set of initial conditions evolves over time when it is pushed forward according to the algorithm. This is reminiscent of approaches in Evolutionary Game Theory where replicator dynamics, the continuous-time analogue of MWU, is known to always preserve volume in all games. Interestingly, when we examine discrete-time dynamics, both the choice of the game and the choice of the algorithm play a critical role. So whereas MWU expands volume in zero-sum games and is thus Lyapunov chaotic, we show that OMWU contracts volume, providing an alternative understanding for its known convergent behavior. However, we also prove a no-free-lunch type of theorem, in the sense that when examining coordination games the roles are reversed: OMWU expands volume exponentially fast, whereas MWU contracts. 
Using these tools, we prove two novel, rather negative properties of MWU in zero-sum games: (1) Extremism: even in games with unique fully mixed Nash equilibrium, the system recurrently gets stuck near pure-strategy profiles, despite them being clearly unstable from game theoretic perspective. (2) Unavoidability: given any set of good points (with your own interpretation of ""good""), the system cannot avoid bad points indefinitely.",38,6.3,,https://www.semanticscholar.org/paper/547b8bc2a113ba634ccaf3abfcf371730bc03986,0.7100
Bel18b,Projected-gradient algorithms for Generalized Equilibrium seeking in Aggregative Games arepreconditioned Forward-Backward methods,Giuseppe Belgioioso and Sergio Grammatico,2018,2018-03-28,2018 European Control Conference (ECC),,2188-2193,"We show that projected-gradient methods for the distributed computation of generalized Nash equilibria in ag- gregative games are preconditioned forward-backward splitting methods appliedto the KKT operator of the game. Specifically, we adopt the preconditioned forward-backward design, recently conceived by Yi and Pavel in the manuscript ’’A distributed primal-dual algorithm for computation of generalized Nash equilibria via operator splitting methods’’ for generalized Nash equilibrium seeking in aggregative games. Consequently, we notice that two projected-gradient methods recently proposed in the literature are preconditioned forward-backward meth- ods. More generally, we provide a unifying operator-theoretic ground to design projected-gradient methods for generalized equilibrium seeking in aggregative games.",65,8.0,10.23919/ECC.2018.8550342,https://doi.org/10.23919/ECC.2018.8550342,0.7100
Der23,"Dual Effect, Certainty Equivalence, and Separation Revisited: A Counterexample and a Relaxed Characterization for Optimality",M. Derpich and S. Yüksel,2023,2023-02-01,IEEE Transactions on Automatic Control,68,1259-1266,"In this article, we study the optimality of control policies admitting certainty equivalence or separation (of estimation and control) in discrete-time stochastic control, with the following two main contributions. We first revisit the influential theorem given in the seminal 1974 paper by Bar-Shalom and Tse, which studies the equivalence between certainty equivalence (CE) and no-dual-effect (NDE) properties in discrete-time stochastic control problems involving a linear dynamic system with a possibly nonlinear measurement function. We show that there is a subtle error in Bar-Shalom and Tse’s proof of the claim that CE implies NDE. Moreover, we prove that the claim does not hold by providing a counterexample. As our second and primary contribution, we introduce an alternative and a more relaxed notion of dual freeness and establish that this new notion is sufficient to guarantee the separation of estimation and control and CE in the same control problem considered by Bar-Shalom and Tse.",4,1.2,10.1109/TAC.2022.3151189,https://doi.org/10.1109/TAC.2022.3151189,0.7000
Tho24b,The shutdown problem: an AI engineering puzzle for decision theorists,Elliott Thornley,2024,2024-03-07,Philosophical Studies,182,1653 - 1680,"I explain and motivate the shutdown problem: the problem of designing artificial agents that (1) shut down when a shutdown button is pressed, (2) don’t try to prevent or cause the pressing of the shutdown button, and (3) otherwise pursue goals competently. I prove three theorems that make the difficulty precise. These theorems suggest that agents satisfying some innocuous-seeming conditions will often try to prevent or cause the pressing of the shutdown button, even in cases where it’s costly to do so. I end by noting that these theorems can guide our search for solutions to the problem.",22,10.0,10.1007/s11098-024-02153-3,https://doi.org/10.1007/s11098-024-02153-3,0.7000
Gha12,Distributed convergence to Nash equilibria in two-network zero-sum games,B. Gharesifard and J. Cortés,2012,2012-04-04,Autom.,49,1683-1692,"This paper considers a class of strategic scenarios in which two networks of agents have opposing objectives with regard to the optimization of a common objective function. In the resulting zero-sum game, individual agents collaborate with neighbors in their respective network and have only partial knowledge of the state of the agents in the other network. For the case when the interaction topology of each network is undirected, we synthesize a distributed saddle-point strategy and establish its convergence to the Nash equilibrium for the class of strictly concave-convex and locally Lipschitz objective functions. We also show that this dynamics does not converge in general if the topologies are directed. This justifies the introduction, in the directed case, of a generalization of this distributed dynamics which we show converges to the Nash equilibrium for the class of strictly concave-convex differentiable functions with globally Lipschitz gradients. The technical approach combines tools from algebraic graph theory, nonsmooth analysis, set-valued dynamical systems, and game theory.",174,12,10.1016/j.automatica.2013.02.062,https://doi.org/10.1016/j.automatica.2013.02.062,0.6900
Jai18b,Regularization and Feedback Passivation in Cooperative Control of Passivity-Short Systems: A Network Optimization Perspective,"Anoop Jain, Miel Sharf, and Daniel Zelazo",2018,2018-06-15,IEEE Control Systems Letters,2,731-736,"In this letter, we establish a connection between cooperative control of passivity-short systems, and the regularization of a pair of dual network optimization problems. We build upon existing works that established, under a passivity requirement, an equivalence between the steady-state behavior of diffusively coupled network system and the solutions to a pair of convex-dual optimization problems. We show that when the agents are passivity-short, the resulting optimization problems are no-longer convex. By introducing a regularization term to the problem, we then establish that this corresponds to a feedback passivation of each system via an appropriately chosen linear output-feedback gain. We also obtain conditions on the regularization term such that the resultant closed system possess the so-called maximally equilibrium-independent passivity property and exhibits a solution to their network-level interactions. Finally, we illustrate theoretical results with two case studies.",13,1.6,10.1109/LCSYS.2018.2847738,https://doi.org/10.1109/LCSYS.2018.2847738,0.6900
Bia19,Continuous-time fully distributed generalized Nash equilibrium seeking for multi-integrator agents,M. Bianchi and Sergio Grammatico,2019,2019-11-26,Autom.,129,109660,"We consider a group of (multi)-integrator agents playing games on a network, in a partial-decision information scenario. We design fully distributed continuous-time controllers, based on consensus and primal-dual gradient dynamics, to drive the agents to a generalized Nash equilibrium. Our first solution adopts fixed gains, whose choice requires the knowledge of some global parameters of the game. Therefore, to adapt the procedure to setups where the agents do not have any global information, we introduce a controller that can be tuned in a completely decentralized fashion, thanks to the use of integral adaptive weights. We further introduce algorithms, both with constant and dynamic gains, specifically devised for generalized aggregative games. For all the proposed control schemes, we show convergence to a variational equilibrium, under Lipschitz continuity and strong monotonicity of the game mapping, by leveraging monotonicity properties and stability theory for projected dynamical systems.",135,21,10.1016/j.automatica.2021.109660,https://doi.org/10.1016/j.automatica.2021.109660,0.6900
Spe26b,Safety is Non-Compositional: A Formal Framework for Capability-Based AI Systems,C. Spera,2026,2026-03-16,,,,"This paper contains the first formal proof that safety is non-compositional in the presence of conjunctive capability dependencies: two agents each individually inca- pable of reaching any forbidden capability can, when combined, collectively reach a forbidden goal through an emergent conjunctive dependency.",3,6.0,,https://www.semanticscholar.org/paper/a16775d8a2ad2f20e8c60c696e9c58c9f965bbe2,0.6800
Rom19b,Dynamic NE Seeking for Multi-Integrator Networked Agents With Disturbance Rejection,Andrew R. Romano and Lacra Pavel,2019,2019-03-06,IEEE Transactions on Control of Network Systems,7,129-139,"In this paper, we consider game problems played by (multi)-integrator agents, subject to external disturbances. We propose Nash equilibrium seeking dynamics based on gradient-play, augmented with a dynamic internal-model based component, which is a reduced-order observer of the disturbance. We consider single-, double-, and extensions to multi-integrator agents, in a partial-information setting, where agents have only partial knowledge on the others’ decisions over a network. The lack of global information is offset by each agent maintaining an estimate of the others’ states, based on local communication with its neighbors. Each agent has an additional dynamic component that drives its estimates to the consensus subspace. In all cases, we show convergence to the Nash equilibrium irrespective of disturbances. Our proofs leverage input-to-state stability under strong monotonicity of the pseudo-gradient and Lipschitz continuity of the extended pseudo-gradient.",141,20,10.1109/TCNS.2019.2920590,https://doi.org/10.1109/TCNS.2019.2920590,0.6800
Mut20,On the Impossibility of Convergence of Mixed Strategies with No Regret Learning,"Vidya Muthukumar, Soham R. Phade, and Anant Sahai",2020,2020-12-03,ArXiv,abs/2012.02125,,"We study convergence properties of the mixed strategies that result from a general class of optimal no regret learning strategies in a repeated game setting where the stage game is any 2 by 2 competitive game (i.e. game for which all the Nash equilibria (NE) of the game are completely mixed). We consider the class of strategies whose information set at each step is the empirical average of the opponent's realized play (and the step number), that we call mean based strategies. We first show that there does not exist any optimal no regret, mean based strategy for player 1 that would result in the convergence of her mixed strategies (in probability) against an opponent that plays his Nash equilibrium mixed strategy at each step. Next, we show that this last iterate divergence necessarily occurs if player 2 uses any adaptive strategy with a minimal randomness property. This property is satisfied, for example, by any fixed sequence of mixed strategies for player 2 that converges to NE. We conjecture that this property holds when both players use optimal no regret learning strategies against each other, leading to the divergence of the mixed strategies with a positive probability. Finally, we show that variants of mean based strategies using recency bias, which have yielded last iterate convergence in deterministic min max optimization, continue to lead to this last iterate divergence. This demonstrates a crucial difference in outcomes between using the opponent's mixtures and realizations to make strategy updates.",4,0.7,,https://www.semanticscholar.org/paper/99024ccd57b633b40e2ff4f709d5e333d9d22c2b,0.6600
Sha19g,Geometric Method for Passivation and Cooperative Control of Equilibrium-Independent Passive-Short Systems,"Miel Sharf, Anoop Jain, and Daniel Zelazo",2019,2019-01-19,IEEE Transactions on Automatic Control,66,5877-5892,"Equilibrium-independent passive-short (EIPS) systems are a class of systems that satisfy a passivity-like dissipation inequality with respect to any forced equilibria with nonpositive passivity indices. This article presents a geometric approach for finding a passivizing transformation for such systems, relying on their steady-state input–output relation and the notion of projective quadratic inequalities (PQIs). We show that PQIs arise naturally from passivity-shortage characteristics of an EIPS system, and the set of their solutions can be explicitly expressed. We leverage this connection to build an input–output mapping that transforms the steady-state input–output relation to a monotone relation, and show that the same mapping passivizes the EIPS system. We show that the proposed transformation can be implemented through a combination of feedback, feedthrough, post- and premultiplication gains. Furthermore, we consider an application of the presented passivation scheme for the analysis of networks comprised of EIPS systems. Numerous examples are provided to illustrate the theoretical findings.",14,1.9,10.1109/TAC.2020.3043390,https://doi.org/10.1109/TAC.2020.3043390,0.6600
Bia20d,Fast generalized Nash equilibrium seeking under partial-decision information,"M. Bianchi, Giuseppe Belgioioso, and Sergio Grammatico",2020,2020-03-20,ArXiv,abs/2003.09335,,"We address the generalized Nash equilibrium seeking problem in a partial-decision information scenario, where each agent can only exchange information with some neighbors, although its cost function possibly depends on the strategies of all agents. The few existing methods build on projected pseudo-gradient dynamics, and require either double-layer iterations or conservative conditions on the step sizes. To overcome both these flaws and improve efficiency, we design the first fully-distributed single-layer algorithms based on proximal best-response. Our schemes are fixed-step and allow for inexact updates, which is crucial for reducing the computational complexity. Under standard assumptions on the game primitives, we establish convergence to a variational equilibrium (with linear rate for games without coupling constraints) by recasting our algorithms as proximal-point methods, opportunely preconditioned to distribute the computation among the agents. Since our analysis hinges on a restricted monotonicity property, we also provide new general results that significantly extend the domain of applicability of proximal-point methods. Besides, the operator-theoretic approach favors the implementation of provably correct acceleration schemes that can further improve the convergence speed. Finally, the potential of our algorithms is demonstrated numerically, revealing much faster convergence with respect to projected pseudo-gradient methods and validating our theoretical findings.",76,12,10.1016/j.automatica.2021.110080,https://doi.org/10.1016/j.automatica.2021.110080,0.6500
Che15e,Asymptotic convergence of constrained primal-dual dynamics,"A. Cherukuri, Enrique Mallada, and J. Cortés",2015,2015-10-07,Syst. Control. Lett.,87,10-15,"This paper studies the asymptotic convergence properties of the primal-dual dynamics designed for solving constrained concave optimization problems using classical notions from stability analysis. We motivate the need for this study by providing an example that rules out the possibility of employing the invariance principle for hybrid automata to study asymptotic convergence. We understand the solutions of the primal-dual dynamics in the Caratheodory sense and characterize their existence, uniqueness, and continuity with respect to the initial condition. We use the invariance principle for discontinuous Caratheodory systems to establish that the primal-dual optimizers are globally asymptotically stable under the primal-dual dynamics and that each solution of the dynamics converges to an optimizer.",206,19,10.1016/j.sysconle.2015.10.006,https://doi.org/10.1016/j.sysconle.2015.10.006,0.6500
Big26b,On the Complexity of Learning Nash Equilibria,"Oliver Biggar, Christos Papadimitriou, and Georgios Piliouras",2026,2026-02-17,,,,"We know that the Nash equilibria of a game cannot be computed efficiently unless $P = PPAD$. But can they be learned? Are there dynamics that (1) can be computed efficiently by the players at each strategy profile and (2) are guaranteed to converge to the Nash equilibria? This is a question as ancient as the Nash equilibrium itself, and antedates by many decades current complexity considerations about it. It was recently proved in MPPS23 that no such dynamics can exist in general; however, the game used in that proof is degenerate, and a strong assumption of uniform convergence to a continuum of Nash equilibria is employed. We point out that both assumptions are necessary for that proof, because Nash-convergent dynamics do exist, which converge to all Nash equilibria in non-degenerate games; in fact we describe two very different families of such dynamics. However, we show that both of these families are intractable to compute locally, unless complexity classes collapse. We formulate a complexity theoretic Impossibility Conjecture: if a locally tractable Nash-convergent dynamic exists then $P=PPAD$. This is a novel kind of conjecture, combining topology and complexity, because the dynamic is only required to be tractable locally -- it could take exponentially many steps to converge, so long as the work done at each step is polynomial. Next, we show that any locally tractable dynamic which possesses a locally tractable Lyapunov function cannot exist unless $PPAD = CLS$. Finally, for the most general impossibility conjecture, we provide a complexity-theoretic explanation why it may be difficult to settle: we introduce a Proving Game to demonstrate that black-box reductions cannot distinguish between convergent and non-convergent dynamics in polynomial time.",0,,,https://www.semanticscholar.org/paper/3dc876adba539425863999c93c5775ccfe6a79ad,0.6500
Eve09,On the convergence of regret minimization dynamics in concave games,"Eyal Even-Dar, Y. Mansour, and Uri Nadav",2009,2009-05-31,Symposium on the Theory of Computing,,523-532,,103,6.1,10.1145/1536414.1536486,https://doi.org/10.1145/1536414.1536486,0.6500
Pan11,Nonconvex Games with Side Constraints,J. Pang and G. Scutari,2011,2011-10-01,SIAM J. Optim.,21,1491-1522,"This paper develops an optimization-based theory for the existence and uniqueness of equilibria of a noncooperative game wherein the selfish players' optimization problems are nonconvex and there are side constraints and an associated price clearance to be satisfied by the equilibria. A new concept of equilibrium for such a nonconvex game, which we term a “quasi-Nash equilibrium” (QNE), is introduced as a solution of the variational inequality (VI) obtained by aggregating the first-order optimality conditions of the players' problems while retaining the convex constraints (if any) in the defining set of the VI. Under a second-order sufficiency condition from nonlinear programming, a QNE becomes a local Nash equilibrium of the game. Uniqueness of a QNE is established using a degree-theoretic proof. Under a key boundedness property of the Karush-Kuhn-Tucker multipliers of the nonconvex constraints and the positive definiteness of the Hessians of the players' Lagrangian functions, we establish the single-valuedness of the players' best-response maps, from which the existence of a Nash equilibrium (NE) of the nonconvex game follows. We also present a distributed algorithm for computing an NE of such a game and provide a matrix-theoretic condition for the convergence of the algorithm. An application is presented that pertains to a special multi-leader-follower game wherein the nonconvexity is due to the followers' equilibrium conditions in the leaders' optimization problems. Another application to a cognitive radio paradigm in a signal processing game is described in detail in [G. Scutari and J.S. Pang, IEEE Trans. Inform. Theory, submitted; J.S. Pang and G. Scutari, Joint IEEE Trans. Signal Process, submitted].",90,6.1,10.1137/100811787,https://doi.org/10.1137/100811787,0.6500
Moy78,Stability criteria for large-scale systems,P. Moylan and D. Hill,1978,1978-04-01,IEEE Transactions on Automatic Control,23,143-149,"Recent research into large-scale system stability has proceeded via two apparently unrelated approaches. For Lyapunov stability, it is assumed that the system can be broken down into a number of subsystems, and that for each subsystem one can find a Lyapunov function (or something akin to a Lyapunov function). The alternative approach is an input-output approach; stability criteria are derived by assuming that each subsystem has finite gain. The input-output method has also been applied to interconnections of passive and of conic subsystems. This paper attempts to unify many of the previous results, by studying linear interconnections of so-called ""dissipative"" subsystems. A single matrix condition is given which ensures both input-output stability and Lyapunov stability. The result is then specialized to cover interconnections of some special types of dissipative systems, namely finite gain systems, passive systems, and conic systems.",395,8.2,10.1109/TAC.1978.1101721,https://doi.org/10.1109/TAC.1978.1101721,0.6400
Ana22b,Optimistic Mirror Descent Either Converges to Nash or to Strong Coarse Correlated Equilibria in Bimatrix Games,"Ioannis Anagnostides, Gabriele Farina, Ioannis Panageas, and T. Sandholm",2022,2022-03-22,ArXiv,abs/2203.12074,,"We show that, for any sufficiently small fixed $\epsilon>0$, when both players in a general-sum two-player (bimatrix) game employ optimistic mirror descent (OMD) with smooth regularization, learning rate $\eta = O(\epsilon^2)$ and $T = \Omega(\text{poly}(1/\epsilon))$ repetitions, either the dynamics reach an $\epsilon$-approximate Nash equilibrium (NE), or the average correlated distribution of play is an $\Omega(\text{poly}(\epsilon))$-strong coarse correlated equilibrium (CCE): any possible unilateral deviation does not only leave the player worse, but will decrease its utility by $\Omega(\text{poly}(\epsilon))$. As an immediate consequence, when the iterates of OMD are bounded away from being Nash equilibria in a bimatrix game, we guarantee convergence to an exact CCE after only $O(1)$ iterations. Our results reveal that uncoupled no-regret learning algorithms can converge to CCE in general-sum games remarkably faster than to NE in, for example, zero-sum games. To establish this, we show that when OMD does not reach arbitrarily close to a NE, the (cumulative) regret of both players is not only negative, but decays linearly with time. Given that regret is the canonical measure of performance in online learning, our results suggest that cycling behavior of no-regret learning algorithms in games can be justified in terms of efficiency.",11,2.6,10.48550/arXiv.2203.12074,https://doi.org/10.48550/arXiv.2203.12074,0.6400
Ben22b,Optimal Selection and Tracking Of Generalized Nash Equilibria in Monotone Games,"Emilio Benenati, W. Ananduta, and Sergio Grammatico",2022,2022-03-15,IEEE Transactions on Automatic Control,68,7644-7659,"A fundamental open problem in monotone game theory is the computation of a specific generalized Nash equilibrium (GNE) among all the available ones, e.g., the optimal equilibrium with respect to a system-level objective. The existing GNE seeking algorithms have in fact convergence guarantees toward an arbitrary, possibly inefficient, equilibrium. In this article, we solve this open problem by leveraging results from fixed-point selection theory and in turn derive distributed algorithms for the computation of an optimal GNE in monotone games. We then extend the technical results to the time-varying setting and propose an algorithm that tracks the sequence of optimal equilibria up to an asymptotic error, whose bound depends on the local computational capabilities of the agents.",17,4.1,10.1109/TAC.2023.3288372,https://doi.org/10.1109/TAC.2023.3288372,0.6400
Gol20b,Last Iterate is Slower than Averaged Iterate in Smooth Convex-Concave Saddle Point Problems,"Noah Golowich, S. Pattathil, C. Daskalakis, and A. Ozdaglar",2020,2020-01-31,ArXiv,abs/2002.00057,,"In this paper we study the smooth convex-concave saddle point problem. Specifically, we analyze the last iterate convergence properties of the Extragradient (EG) algorithm. It is well known that the ergodic (averaged) iterates of EG converge at a rate of $O(1/T)$ (Nemirovski, 2004). In this paper, we show that the last iterate of EG converges at a rate of $O(1/\sqrt{T})$. To the best of our knowledge, this is the first paper to provide a convergence rate guarantee for the last iterate of EG for the smooth convex-concave saddle point problem. Moreover, we show that this rate is tight by proving a lower bound of $\Omega(1/\sqrt{T})$ for the last iterate. This lower bound therefore shows a quadratic separation of the convergence rates of ergodic and last iterates in smooth convex-concave saddle point problems.",114,18,,https://www.semanticscholar.org/paper/16754adf25bac04161ba9db653935609bf058623,0.6200
And23,Evolutionary Games on Infinite Strategy Sets: Convergence to Nash Equilibria via Dissipativity,"B. Anderson, Jingqi Li, S. Sojoudi, and Murat Arcak",2023,2023-12-13,IEEE Transactions on Automatic Control,71,411-426,"In this article, we consider evolutionary dynamics for population games in which players have a continuum of strategies at their disposal. Models in this setting amount to infinite-dimensional differential equations evolving on the manifold of probability measures. We generalize dissipativity theory for evolutionary games from finite to infinite strategy sets that are compact metric spaces, and derive sufficient conditions for the stability of Nash equilibria under the infinite-dimensional dynamics. The resulting analysis is applicable to a broad class of evolutionary games and is modular in the sense that the pertinent conditions on the dynamics and the game’s payoff structure can be verified independently. By specializing our theory to the class of monotone games, we recover as special cases existing stability results for the Brown–von Neumann–Nash and impartial pairwise comparison dynamics. Throughout our analyses, we identify and elaborate on new technical conditions that are key in extending dissipativity theory from finite to infinite strategy sets, such as compactness of the set of Nash equilibria. We illustrate our theory using a variety of case studies, including a novel continuous variant of the war of attrition game.",2,0.8,10.1109/TAC.2025.3591602,https://doi.org/10.1109/TAC.2025.3591602,0.6200
Gao21b,Second-Order Mirror Descent: Convergence in Games Beyond Averaging and Discounting,Bolin Gao and Lacra Pavel,2021,2021-11-18,IEEE Transactions on Automatic Control,69,2143-2157,"In this article, we propose a second-order extension of the continuous-time game-theoretic mirror descent (MD) dynamics, referred to as MD2, which provably converges to mere (but not necessarily strict) variationally stable states (VSS) without using common auxiliary techniques, such as time-averaging or discounting. We show that MD2 enjoys no-regret as well as an exponential rate of convergence toward strong VSS upon a slight modification. MD2 can also be used to derive many novel continuous-time primal-space dynamics. We then use stochastic approximation techniques to provide a convergence guarantee of discrete-time MD2 with noisy observations toward interior mere VSS. Selected simulations are provided to illustrate our results.",12,2.7,10.1109/TAC.2023.3291953,https://doi.org/10.1109/TAC.2023.3291953,0.6200
Jia13b,Distributed Computation of Equilibria in Misspecified Convex Stochastic Nash Games,"Hao Jiang, U. Shanbhag, and Sean P. Meyn",2013,2013-08-25,IEEE Transactions on Automatic Control,63,360-371,"The distributed computation of Nash equilibria is assuming growing relevance in engineering where such problems emerge in the context of distributed control. Accordingly, we present schemes for computing equilibria of two classes of static stochastic convex games complicated by a parametric misspecification, a natural concern in the control of large-scale networked engineered system. In both schemes, players learn the equilibrium strategy while resolving the misspecification: 1) Monotone stochastic Nash games: We present a set of coupled stochastic approximation schemes distributed across agents in which the first scheme updates each agent's strategy via a projected (stochastic) gradient step, whereas the second scheme updates every agent's belief regarding its misspecified parameter using an independently specified learning problem. We proceed to show that the produced sequences converge in an almost sure sense to the true equilibrium strategy and the true parameter, respectively. Surprisingly, convergence in the equilibrium strategy achieves the optimal rate of convergence in a mean-squared sense with a quantifiable degradation in the rate constant; 2) Stochastic Nash–Cournot games with unobservable aggregate output: We refine 1) to a Cournot setting where we assume that the tuple of strategies is unobservable while payoff functions and strategy sets are public knowledge through a common knowledge assumption. By utilizing observations of noise-corrupted prices, iterative fixed-point schemes are developed, allowing for simultaneously learning the equilibrium strategies and the misspecified parameter in an almost sure sense.",29,2.3,10.1109/TAC.2017.2742061,https://doi.org/10.1109/TAC.2017.2742061,0.6200
Cor16,Distributed Coordination for Nonsmooth Convex Optimization via Saddle-Point Dynamics,J. Cortés and Simon K. Niederländer,2016,2016-06-29,Journal of Nonlinear Science,29,1247 - 1272,"This paper considers continuous-time coordination algorithms for networks of agents that seek to collectively solve a general class of nonsmooth convex optimization problems with an inherent distributed structure. Our algorithm design builds on the characterization of the solutions of the nonsmooth convex program as saddle points of an augmented Lagrangian. We show that the associated saddle-point dynamics are asymptotically correct but, in general, not distributed because of the presence of a global penalty parameter. This motivates the design of a discontinuous saddle-point-like algorithm that enjoys the same convergence properties and is fully amenable to distributed implementation. Our convergence proofs rely on the identification of a novel global Lyapunov function for saddle-point dynamics. This novelty also allows us to identify mild convexity and regularity conditions on the objective function that guarantee the exponential convergence rate of the proposed algorithms for convex optimization problems subject to equality constraints. Various examples illustrate our discussion.",81,8.2,10.1007/s00332-018-9516-4,https://doi.org/10.1007/s00332-018-9516-4,0.6200
